order_id,customer_id,order_date,product_name,product_category,product_id,quantity,unit_price,order_amount,payment_method,card_last_four,payment_status,fulfillment_status,shipping_carrier,tracking_number,delivery_date,delivery_signed,customer_email,customer_city,customer_state,return_policy_days,avs_cvv_match,customer_ip
TTS-ORD-20260602-ZF3D4,CUST-0131,2026-06-02,Bucket Hat Reversible Cotton,Fashion,PROD-C30,1,11.99,11.99,Visa,2546,Completed,Delivered,DHL,JD14468687997,2026-06-07,Yes,j***h@yahoo.com,Las Vegas,NV,14,Pass,220.20.96.192
TTS-ORD-20260608-LUCLL,CUST-0266,2026-06-08,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Mastercard,3188,Completed,Delivered,Veho,VH419925942,2026-06-11,Yes,d***y@gmail.com,Las Vegas,NV,30,Pass,30.204.100.46
TTS-ORD-20260703-1EPEK,CUST-0265,2026-07-03,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,2,24.99,49.98,Visa,3953,Completed,Delivered,Veho,VH784838854,2026-07-09,Yes,k***n@gmail.com,Salt Lake City,UT,30,Pass,176.37.184.239
TTS-ORD-20260610-077U5,CUST-0124,2026-06-10,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,1,8.99,8.99,Visa,2833,Completed,Delivered,FedEx,377505285501,2026-06-17,Yes,c***r@gmail.com,Louisville,KY,0,Fail,140.221.158.115
TTS-ORD-20260627-HPO00,CUST-0616,2026-06-27,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,1034,Completed,Delivered,FedEx,866710448703,2026-07-01,Yes,p***a@gmail.com,Richmond,VA,0,Pass,21.90.240.51
TTS-ORD-20260622-TAMY7,CUST-0567,2026-06-22,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Mastercard,3800,Completed,Delivered,USPS,9400111899948940,2026-06-26,Yes,j***a@hotmail.com,Minneapolis,MN,30,Pass,216.157.16.16
TTS-ORD-20260705-HR6CM,CUST-0025,2026-07-05,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,2868,Completed,Delivered,FedEx,327158824819,2026-07-12,No,s***n@hotmail.com,Portland,OR,30,Pass,212.212.197.104
TTS-ORD-20260630-ZFY40,CUST-0161,2026-06-30,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,1,24.99,24.99,Visa,4666,Completed,Delivered,UPS,1Z999AA11815493684,2026-07-07,No,j***h@outlook.com,Portland,OR,14,Pass,67.119.189.154
TTS-ORD-20260701-3GW7S,CUST-0243,2026-07-01,Espresso Machine Pro 3000,Home,PROD-A5,3,349.99,1049.97,Mastercard,5364,Completed,Delivered,Veho,VH629363665,2026-07-07,Yes,n***y@yahoo.com,Las Vegas,NV,30,Pass,217.20.160.33
TTS-ORD-20260629-XTKXG,CUST-0355,2026-06-29,Sunset Lamp Projector,Home,PROD-C20,1,19.99,19.99,Visa,1272,Completed,Cancelled,,,,,e***y@yahoo.com,Columbus,OH,14,Pass,199.101.97.95
TTS-ORD-20260625-MIJPW,CUST-0291,2026-06-25,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,3,34.99,104.97,Mastercard,8280,Completed,Delivered,FedEx,775632921096,2026-07-02,Yes,w***m@outlook.com,Minneapolis,MN,30,Pass,54.149.221.156
TTS-ORD-20260618-UTVLY,CUST-0060,2026-06-18,Smart Watch Ultra Pro,Electronics,PROD-A2,1,245.0,245.0,Mastercard,5176,Completed,Returned,USPS,9400111899165985,2026-06-24,No,m***y@hotmail.com,Charlotte,NC,30,Pass,110.176.159.218
TTS-ORD-20260626-I4SWH,CUST-0378,2026-06-26,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,4,24.99,99.96,Mastercard,9788,Completed,Processing,,,,,s***a@hotmail.com,Seattle,WA,30,Pass,47.98.75.199
TTS-ORD-20260602-FFQOK,CUST-0247,2026-06-02,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,2002,Completed,Delivered,Veho,VH110643751,2026-06-07,No,j***n@gmail.com,Minneapolis,MN,14,Pass,159.46.70.137
TTS-ORD-20260704-W0J49,CUST-0094,2026-07-04,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Mastercard,6695,Completed,Delivered,UPS,1Z999AA16711791174,2026-07-09,No,j***a@icloud.com,Atlanta,GA,30,Pass,80.4.39.237
TTS-ORD-20260624-XA8MK,CUST-0427,2026-06-24,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,5277,Completed,Delivered,Veho,VH209331091,2026-07-01,No,m***w@hotmail.com,Louisville,KY,30,Pass,69.212.113.251
TTS-ORD-20260619-OXBE1,CUST-0468,2026-06-19,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,8007,Completed,Shipped,UPS,1Z999AA13807309597,,,w***m@outlook.com,San Jose,CA,30,Pass,196.32.13.60
TTS-ORD-20260619-F7N2E,CUST-0568,2026-06-19,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,1,15.99,15.99,Mastercard,6301,Completed,Delivered,USPS,9400111899542435,2026-06-26,No,n***y@outlook.com,Salt Lake City,UT,14,Pass,176.153.112.224
TTS-ORD-20260621-L6KK2,CUST-0252,2026-06-21,Ice Roller for Face & Eyes,Beauty,PROD-C21,1,7.99,7.99,Visa,7100,Completed,Delivered,FedEx,811397776830,2026-06-26,Yes,a***y@hotmail.com,Chicago,IL,0,Pass,77.154.112.84
TTS-ORD-20260615-C0OX8,CUST-0316,2026-06-15,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Visa,2113,Completed,Delivered,USPS,9400111899864049,2026-06-20,Yes,r***l@icloud.com,New York,NY,30,Pass,80.237.200.164
TTS-ORD-20260630-TGVKY,CUST-0409,2026-06-30,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Visa,6673,Completed,Shipped,DHL,JD84502671901,,,d***l@yahoo.com,Indianapolis,IN,0,Pass,202.220.81.26
TTS-ORD-20260703-QJINH,CUST-0433,2026-07-03,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Visa,3312,Completed,Delivered,UPS,1Z999AA13734743433,2026-07-08,Yes,s***n@outlook.com,New York,NY,30,Pass,132.224.136.188
TTS-ORD-20260630-SBHTP,CUST-0390,2026-06-30,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Mastercard,2124,Pending,Delivered,USPS,9400111899403442,2026-07-07,Yes,a***y@yahoo.com,New York,NY,30,Pass,81.212.165.134
TTS-ORD-20260628-RRA3P,CUST-0219,2026-06-28,Adjustable Dumbbell Set 25lb,Sports,PROD-C29,1,79.99,79.99,Visa,6176,Completed,Processing,,,,,b***a@gmail.com,Houston,TX,30,Pass,100.47.32.114
TTS-ORD-20260621-MYGKN,CUST-0272,2026-06-21,Oversized Canvas Tote Bag,Fashion,PROD-C10,3,14.99,44.97,Mastercard,2435,Completed,Shipped,DHL,JD23099661167,,,m***l@icloud.com,Nashville,TN,30,Pass,133.191.97.239
TTS-ORD-20260626-J6BVV,CUST-0230,2026-06-26,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Visa,1475,Completed,Delivered,DHL,JD89906153760,2026-07-01,No,m***t@gmail.com,San Antonio,TX,30,Pass,48.13.137.153
TTS-ORD-20260701-6GKJ7,CUST-0081,2026-07-01,Cat Tree Tower 54-inch,Toys,PROD-C26,1,59.99,59.99,Mastercard,9465,Completed,Shipped,DHL,JD68387722360,,,c***r@outlook.com,Denver,CO,30,Pass,178.193.241.231
TTS-ORD-20260630-WU1ES,CUST-0315,2026-06-30,Bucket Hat Reversible Cotton,Fashion,PROD-C30,1,11.99,11.99,Mastercard,2821,Refunded,Processing,,,,,l***a@hotmail.com,Memphis,TN,14,Pass,33.46.37.19
TTS-ORD-20260708-6QCAL,CUST-0653,2026-07-08,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Mastercard,9669,Completed,Delivered,UPS,1Z999AA14521880435,2026-07-13,Yes,r***l@outlook.com,Memphis,TN,30,Pass,87.237.85.208
TTS-ORD-20260618-TMPT1,CUST-0530,2026-06-18,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Mastercard,5026,Completed,Delivered,DHL,JD19040095076,2026-06-22,No,s***n@hotmail.com,Louisville,KY,30,Pass,145.214.138.21
TTS-ORD-20260622-UPPH3,CUST-0069,2026-06-22,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,3,15.99,47.97,Visa,7122,Completed,Delivered,DHL,JD70582086298,2026-06-28,Yes,e***h@gmail.com,Salt Lake City,UT,14,Pass,180.213.169.81
TTS-ORD-20260602-CI4EU,CUST-0294,2026-06-02,Running Shoes Lightweight Mesh,Sports,PROD-C23,4,44.99,179.96,Mastercard,8771,Completed,Delivered,Veho,VH121448192,2026-06-05,Yes,k***n@outlook.com,Minneapolis,MN,30,Pass,54.166.222.81
TTS-ORD-20260616-ZBL5K,CUST-0669,2026-06-16,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Visa,8553,Completed,Processing,,,,,p***l@yahoo.com,New York,NY,30,Pass,122.18.232.88
TTS-ORD-20260614-CAML5,CUST-0027,2026-06-14,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,8048,Completed,Delivered,DHL,JD89031449386,2026-06-18,Yes,o***a@gmail.com,Tampa,FL,30,Pass,113.163.245.75
TTS-ORD-20260616-KOYBE,CUST-0031,2026-06-16,Portable Blender USB Rechargeable,Home,PROD-C19,1,24.99,24.99,Visa,9324,Completed,Delivered,DHL,JD58043235267,2026-06-21,No,a***y@yahoo.com,San Jose,CA,30,Pass,140.125.47.117
TTS-ORD-20260611-CZOBD,CUST-0085,2026-06-11,Smart Watch Ultra Pro,Electronics,PROD-A2,1,245.0,245.0,Mastercard,8566,Completed,Delivered,FedEx,294540480409,2026-06-18,Yes,t***s@outlook.com,Milwaukee,WI,30,Pass,182.229.53.86
TTS-ORD-20260620-RHE45,CUST-0070,2026-06-20,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,5313,Completed,Delivered,DHL,JD27185119448,2026-06-26,No,e***h@outlook.com,Milwaukee,WI,30,Pass,193.70.117.30
TTS-ORD-20260708-WYAGS,CUST-0243,2026-07-08,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,5558,Completed,Delivered,UPS,1Z999AA17091934723,2026-07-14,Yes,r***l@hotmail.com,Oklahoma City,OK,30,Pass,150.117.196.70
TTS-ORD-20260623-A8389,CUST-0604,2026-06-23,Retro Polarized Sunglasses,Fashion,PROD-C11,2,12.99,25.98,Mastercard,2731,Completed,Delivered,Veho,VH245797792,2026-06-29,Yes,r***d@icloud.com,Oklahoma City,OK,14,Pass,89.199.185.197
TTS-ORD-20260620-HKRAJ,CUST-0570,2026-06-20,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Visa,4810,Completed,Delivered,DHL,JD72147718402,2026-06-25,No,j***h@gmail.com,Phoenix,AZ,30,Pass,174.4.160.234
TTS-ORD-20260613-7C45I,CUST-0412,2026-06-13,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Visa,2392,Completed,Delivered,Veho,VH243065640,2026-06-18,Yes,j***n@hotmail.com,Atlanta,GA,14,Pass,28.186.168.92
TTS-ORD-20260609-4XCRW,CUST-0278,2026-06-09,Portable Blender USB Rechargeable,Home,PROD-C19,2,24.99,49.98,Visa,2618,Completed,Delivered,DHL,JD24053611424,2026-06-16,Yes,j***a@yahoo.com,Charlotte,NC,30,Pass,56.193.71.140
TTS-ORD-20260708-42GA3,CUST-0366,2026-07-08,Sunset Lamp Projector,Home,PROD-C20,1,19.99,19.99,Visa,4505,Completed,Delivered,DHL,JD37517313628,2026-07-12,Yes,a***y@yahoo.com,Austin,TX,14,Pass,127.26.28.137
TTS-ORD-20260603-C72BM,CUST-0038,2026-06-03,Bucket Hat Reversible Cotton,Fashion,PROD-C30,1,11.99,11.99,Visa,4873,Completed,Delivered,Veho,VH112884052,2026-06-07,Yes,w***m@icloud.com,Los Angeles,CA,14,Pass,126.185.35.18
TTS-ORD-20260613-8AQWD,CUST-0375,2026-06-13,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,1,24.99,24.99,Visa,1567,Completed,Delivered,UPS,1Z999AA11257408117,2026-06-19,Yes,s***a@icloud.com,Atlanta,GA,30,Pass,63.42.24.28
TTS-ORD-20260625-029DG,CUST-0124,2026-06-25,Resistance Bands Set (5-pack),Sports,PROD-C04,2,16.99,33.98,Visa,2120,Completed,Delivered,FedEx,229646327462,2026-06-28,No,s***h@icloud.com,Minneapolis,MN,30,Pass,21.117.66.79
TTS-ORD-20260604-FXAMH,CUST-0593,2026-06-04,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Visa,5421,Refunded,Cancelled,,,,,n***y@gmail.com,Nashville,TN,30,Pass,56.245.188.234
TTS-ORD-20260618-D7QCQ,CUST-0191,2026-06-18,Smart Watch Ultra Pro,Electronics,PROD-A2,2,245.0,490.0,Mastercard,5916,Completed,Delivered,DHL,JD35866887000,2026-06-22,Yes,d***l@hotmail.com,San Antonio,TX,30,Pass,26.249.249.174
TTS-ORD-20260623-2TO1K,CUST-0327,2026-06-23,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,9779,Completed,Delivered,UPS,1Z999AA15769303937,2026-06-30,Yes,w***m@icloud.com,Dallas,TX,30,Pass,85.123.143.110
TTS-ORD-20260627-99DBK,CUST-0637,2026-06-27,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,3140,Completed,Delivered,Veho,VH377903610,2026-06-30,Yes,b***n@gmail.com,San Jose,CA,30,Pass,131.77.12.13
TTS-ORD-20260704-Q8SEU,CUST-0019,2026-07-04,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,2,34.99,69.98,Mastercard,9647,Completed,Delivered,USPS,9400111899341656,2026-07-09,Yes,s***h@icloud.com,San Antonio,TX,30,Pass,101.71.111.48
TTS-ORD-20260601-ML51A,CUST-0282,2026-06-01,15g Nail Glue Press-On Kit,Beauty,PROD-B3,4,12.99,51.96,Mastercard,1337,Completed,Cancelled,,,,,j***s@gmail.com,Jacksonville,FL,0,Pass,160.133.97.64
TTS-ORD-20260626-A84N1,CUST-0131,2026-06-26,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Mastercard,3494,Completed,Delivered,DHL,JD22881776550,2026-06-29,Yes,j***s@yahoo.com,Memphis,TN,30,Pass,55.176.127.52
TTS-ORD-20260708-K9875,CUST-0394,2026-07-08,Sunset Lamp Projector,Home,PROD-C20,3,19.99,59.97,Mastercard,9972,Completed,Shipped,UPS,1Z999AA12667326002,,,l***a@icloud.com,Memphis,TN,14,Pass,142.67.100.63
TTS-ORD-20260602-CD5LX,CUST-0064,2026-06-02,LED Desk Lamp with USB Charger,Home,PROD-A3,2,34.99,69.98,Mastercard,7051,Completed,Delivered,Veho,VH227496852,2026-06-05,No,s***n@outlook.com,Los Angeles,CA,30,Pass,104.129.37.195
TTS-ORD-20260620-BL7VJ,CUST-0220,2026-06-20,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,1,24.99,24.99,Visa,5478,Completed,Delivered,USPS,9400111899313336,2026-06-25,No,m***k@icloud.com,Louisville,KY,30,Pass,130.114.38.184
TTS-ORD-20260604-SV18F,CUST-0582,2026-06-04,65-inch 4K Smart TV,Electronics,PROD-A4,1,899.99,899.99,Mastercard,7407,Completed,Delivered,DHL,JD22499427883,2026-06-11,Yes,j***h@yahoo.com,New York,NY,15,Pass,28.136.89.129
TTS-ORD-20260617-AKFD1,CUST-0489,2026-06-17,Espresso Machine Pro 3000,Home,PROD-A5,3,349.99,1049.97,Visa,3285,Completed,Delivered,FedEx,441070164077,2026-06-21,No,s***a@hotmail.com,Tampa,FL,30,Pass,199.85.28.141
TTS-ORD-20260627-VHJOB,CUST-0560,2026-06-27,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,1,14.99,14.99,Mastercard,3093,Completed,Delivered,USPS,9400111899797888,2026-07-03,Yes,s***a@hotmail.com,San Jose,CA,14,Pass,82.134.37.118
TTS-ORD-20260606-8ZA0P,CUST-0338,2026-06-06,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Visa,6326,Failed,Delivered,Veho,VH173705699,2026-06-11,Yes,t***s@yahoo.com,Austin,TX,30,Pass,217.229.188.234
TTS-ORD-20260625-WLAR0,CUST-0663,2026-06-25,Mini Portable Projector HD,Electronics,PROD-C07,5,149.99,749.95,Mastercard,4358,Refunded,Returned,Veho,VH334895006,2026-06-30,Yes,m***l@outlook.com,Seattle,WA,30,Fail,145.217.39.67
TTS-ORD-20260706-3YGQA,CUST-0499,2026-07-06,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Visa,7422,Completed,Cancelled,,,,,d***d@icloud.com,Atlanta,GA,30,Pass,200.208.100.240
TTS-ORD-20260626-3XUXN,CUST-0435,2026-06-26,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Mastercard,1598,Refunded,Delivered,DHL,JD80617842999,2026-07-01,No,s***a@icloud.com,Salt Lake City,UT,30,Pass,47.207.131.78
TTS-ORD-20260701-V1FJ2,CUST-0392,2026-07-01,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,1281,Completed,Delivered,UPS,1Z999AA11474434332,2026-07-04,Yes,t***s@icloud.com,San Antonio,TX,30,Pass,188.177.71.206
TTS-ORD-20260606-IIY2S,CUST-0218,2026-06-06,Cloud Slides Pillow Slippers,Fashion,PROD-C09,2,19.99,39.98,Mastercard,9236,Completed,Delivered,UPS,1Z999AA13281471258,2026-06-12,Yes,m***t@yahoo.com,Indianapolis,IN,30,Pass,205.17.136.133
TTS-ORD-20260627-LXK2G,CUST-0609,2026-06-27,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,5,15.99,79.95,Visa,1480,Completed,Delivered,UPS,1Z999AA14507092820,2026-06-30,Yes,n***y@gmail.com,San Antonio,TX,14,Pass,201.103.14.80
TTS-ORD-20260704-F9HVT,CUST-0074,2026-07-04,Bucket Hat Reversible Cotton,Fashion,PROD-C30,2,11.99,23.98,Visa,1810,Completed,Shipped,DHL,JD15948746859,,,r***d@gmail.com,Memphis,TN,14,Fail,42.207.71.9
TTS-ORD-20260620-O2DWN,CUST-0315,2026-06-20,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,3549,Completed,Shipped,DHL,JD73662735437,,,b***n@outlook.com,Phoenix,AZ,30,Pass,195.184.158.251
TTS-ORD-20260703-ITZA7,CUST-0151,2026-07-03,65-inch 4K Smart TV,Electronics,PROD-A4,1,899.99,899.99,Visa,9658,Pending,Delivered,DHL,JD95939828507,2026-07-06,Yes,l***a@icloud.com,Memphis,TN,15,Fail,153.191.1.121
TTS-ORD-20260630-Q4EHV,CUST-0010,2026-06-30,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,7294,Completed,Delivered,Veho,VH129517566,2026-07-07,No,o***a@outlook.com,Oklahoma City,OK,30,Pass,143.126.199.31
TTS-ORD-20260702-GKA0T,CUST-0236,2026-07-02,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,1,22.99,22.99,Visa,6765,Completed,Processing,,,,,j***s@icloud.com,Phoenix,AZ,30,Pass,148.9.4.44
TTS-ORD-20260619-4JXA2,CUST-0466,2026-06-19,Mini Portable Projector HD,Electronics,PROD-C07,2,149.99,299.98,Visa,6841,Completed,Delivered,UPS,1Z999AA19561219277,2026-06-26,No,m***w@gmail.com,San Jose,CA,30,Pass,131.159.177.31
TTS-ORD-20260624-CRAHB,CUST-0621,2026-06-24,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,3,19.99,59.97,Visa,9563,Completed,Shipped,Veho,VH420180997,,,a***y@outlook.com,San Antonio,TX,30,Pass,220.41.73.218
TTS-ORD-20260608-AKDP3,CUST-0592,2026-06-08,Resistance Bands Set (5-pack),Sports,PROD-C04,3,16.99,50.97,Mastercard,2222,Completed,Processing,,,,,j***h@gmail.com,Jacksonville,FL,30,Pass,100.220.59.12
TTS-ORD-20260624-Y75IT,CUST-0324,2026-06-24,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Visa,2531,Completed,Delivered,Veho,VH849778765,2026-06-29,Yes,j***h@gmail.com,New York,NY,0,Pass,103.5.210.31
TTS-ORD-20260702-TL15E,CUST-0511,2026-07-02,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,2,15.99,31.98,Visa,2251,Completed,Shipped,Veho,VH231296592,,,j***a@icloud.com,Salt Lake City,UT,14,Pass,146.85.207.26
TTS-ORD-20260708-F0AKK,CUST-0505,2026-07-08,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Visa,7058,Completed,Delivered,Veho,VH786649106,2026-07-11,No,s***a@outlook.com,San Diego,CA,30,Pass,128.198.119.120
TTS-ORD-20260623-R0HRL,CUST-0237,2026-06-23,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Visa,4739,Completed,Delivered,UPS,1Z999AA16848258538,2026-06-28,No,j***h@hotmail.com,Los Angeles,CA,0,Pass,24.199.48.228
TTS-ORD-20260605-OFQT4,CUST-0394,2026-06-05,Portable Blender USB Rechargeable,Home,PROD-C19,2,24.99,49.98,Mastercard,1748,Completed,Delivered,FedEx,291395006216,2026-06-10,Yes,d***y@icloud.com,Seattle,WA,30,Pass,126.110.65.35
TTS-ORD-20260625-HTZ4V,CUST-0427,2026-06-25,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,7659,Pending,Delivered,DHL,JD76146304862,2026-07-01,No,d***d@gmail.com,Charlotte,NC,30,Pass,87.133.236.240
TTS-ORD-20260708-Y7VFH,CUST-0395,2026-07-08,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Mastercard,7850,Completed,Shipped,USPS,9400111899106319,,,m***y@gmail.com,Portland,OR,30,Pass,103.153.219.116
TTS-ORD-20260601-MF4V5,CUST-0128,2026-06-01,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,2,8.99,17.98,Mastercard,4952,Completed,Delivered,Veho,VH637076670,2026-06-08,No,l***a@hotmail.com,Dallas,TX,0,Pass,86.38.217.47
TTS-ORD-20260626-DCQN5,CUST-0633,2026-06-26,Ice Roller for Face & Eyes,Beauty,PROD-C21,1,7.99,7.99,Mastercard,7978,Completed,Shipped,FedEx,808427766860,,,m***l@hotmail.com,Phoenix,AZ,0,Pass,50.248.126.28
TTS-ORD-20260604-48AV3,CUST-0085,2026-06-04,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,2,8.99,17.98,Visa,4066,Completed,Delivered,DHL,JD89045215112,2026-06-11,Yes,m***l@gmail.com,Houston,TX,0,Pass,66.192.106.247
TTS-ORD-20260706-5173C,CUST-0044,2026-07-06,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,5,24.99,124.95,Visa,4178,Completed,Delivered,UPS,1Z999AA15555027660,2026-07-13,Yes,s***a@icloud.com,Louisville,KY,30,Pass,219.11.228.88
TTS-ORD-20260619-FKP96,CUST-0281,2026-06-19,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,1087,Completed,Delivered,USPS,9400111899495035,2026-06-26,Yes,s***n@hotmail.com,Los Angeles,CA,30,Pass,76.246.145.9
TTS-ORD-20260621-0IQF1,CUST-0068,2026-06-21,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Visa,3952,Completed,Shipped,DHL,JD24280980978,,,j***h@hotmail.com,Oklahoma City,OK,30,Pass,42.41.230.147
TTS-ORD-20260625-3QFXM,CUST-0577,2026-06-25,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Visa,4365,Completed,Shipped,UPS,1Z999AA17097914256,,,l***a@hotmail.com,Richmond,VA,14,Pass,145.68.160.192
TTS-ORD-20260602-14ABA,CUST-0198,2026-06-02,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,2692,Completed,Shipped,Veho,VH903356114,,,n***y@hotmail.com,Atlanta,GA,14,Pass,63.153.12.43
TTS-ORD-20260605-GF8IG,CUST-0435,2026-06-05,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,2,24.99,49.98,Visa,3748,Completed,Delivered,USPS,9400111899371631,2026-06-12,Yes,j***h@yahoo.com,Oklahoma City,OK,14,Pass,111.18.11.40
TTS-ORD-20260622-33K2W,CUST-0523,2026-06-22,Pop Fidget Toy Mega Pack,Toys,PROD-C14,4,9.99,39.96,Mastercard,5023,Completed,Returned,USPS,9400111899444520,2026-06-25,Yes,p***l@yahoo.com,Raleigh,NC,0,Pass,61.76.218.64
TTS-ORD-20260611-D5C21,CUST-0474,2026-06-11,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,1,34.99,34.99,Mastercard,7435,Completed,Delivered,DHL,JD23874855059,2026-06-15,No,s***h@outlook.com,Salt Lake City,UT,30,Pass,176.154.158.35
TTS-ORD-20260610-1JDHQ,CUST-0288,2026-06-10,65-inch 4K Smart TV,Electronics,PROD-A4,1,899.99,899.99,Visa,2602,Completed,Delivered,USPS,9400111899267827,2026-06-13,No,r***l@hotmail.com,New York,NY,15,Pass,53.47.102.115
TTS-ORD-20260615-JD6Z6,CUST-0490,2026-06-15,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Mastercard,7975,Completed,Delivered,USPS,9400111899596450,2026-06-20,Yes,b***y@gmail.com,Jacksonville,FL,30,Pass,134.208.197.59
TTS-ORD-20260707-Y4MLJ,CUST-0144,2026-07-07,Smart Watch Ultra Pro,Electronics,PROD-A2,2,245.0,490.0,Mastercard,3286,Refunded,Delivered,FedEx,165586221280,2026-07-11,Yes,m***w@gmail.com,Austin,TX,30,Pass,168.164.27.77
TTS-ORD-20260604-FDTZJ,CUST-0096,2026-06-04,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Mastercard,6264,Completed,Delivered,DHL,JD31362414680,2026-06-09,No,d***d@hotmail.com,San Jose,CA,30,Pass,48.152.47.189
TTS-ORD-20260705-MMWCM,CUST-0650,2026-07-05,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,9894,Completed,Delivered,FedEx,361480304563,2026-07-09,Yes,m***t@outlook.com,Seattle,WA,30,Fail,130.71.15.227
TTS-ORD-20260703-2ASOE,CUST-0643,2026-07-03,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,3757,Completed,Delivered,USPS,9400111899833448,2026-07-09,No,b***y@outlook.com,Denver,CO,30,Pass,98.237.56.221
TTS-ORD-20260624-G5KGO,CUST-0298,2026-06-24,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Visa,5127,Completed,Delivered,USPS,9400111899109041,2026-06-27,Yes,b***y@yahoo.com,Memphis,TN,14,Pass,185.4.24.218
TTS-ORD-20260611-EOJ3M,CUST-0625,2026-06-11,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Visa,1862,Completed,Delivered,UPS,1Z999AA18108704549,2026-06-17,Yes,j***n@hotmail.com,Louisville,KY,30,Pass,112.111.50.48
